anno,region,zona,acceso_int,quintil,niveduc,sexo,edad,tipo_acceso,edad_tramo,usa_computador,usa_smartphone,exp_hog
2018,10 los_lagos,urbano,si,Q3,media_tp_completa,hombre,52.0,No Sabe,51–55,no,no,916.2
2018,13 metropolitana,urbano,si,Q5,media_ch_completa,hombre,43.0,No Sabe,41–45,si,si,4809.0
2018,13 metropolitana,urbano,si,Q3,sup_universitaria_completa,mujer,28.0,No Sabe,26–30,no,si,4809.0
2018,13 metropolitana,urbano,si,Q4,media_ch_completa,hombre,31.0,No Sabe,31–35,si,si,4809.0
2018,13 metropolitana,urbano,si,Q1,basica_completa,mujer,42.0,No Sabe,41–45,si,si,4809.0
2018,13 metropolitana,urbano,si,Q2,basica_completa,hombre,18.0,No Sabe,18–20,no,si,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_completa,hombre,59.0,No Sabe,56–60,no,si,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_incompleta,mujer,65.0,No Sabe,61–65,si,si,4809.0
2018,13 metropolitana,urbano,si,Q1,media_ch_completa,mujer,46.0,No Sabe,46–50,no,si,4809.0
2018,13 metropolitana,urbano,si,Q2,media_ch_completa,hombre,36.0,No Sabe,36–40,no,si,4809.0
2018,6 ohiggins,urbano,si,Q1,media_ch_completa,mujer,20.0,No Sabe,18–20,si,si,1026.0
2018,6 ohiggins,urbano,si,Q2,basica_completa,hombre,42.0,No Sabe,41–45,si,si,1026.0
2018,6 ohiggins,urbano,si,Q4,media_ch_completa,hombre,26.0,No Sabe,26–30,si,si,1026.0
2018,11 aysen,urbano,si,Q2,basica_incompleta,mujer,27.0,No Sabe,26–30,si,si,464.6
2018,11 aysen,urbano,si,Q3,media_ch_incompleta,mujer,47.0,No Sabe,46–50,no,si,464.6
2018,11 aysen,urbano,no,Q5,media_ch_incompleta,hombre,53.0,Ninguna,51–55,no,no,464.6
2018,11 aysen,urbano,no,Q2,basica_incompleta,mujer,62.0,Ninguna,61–65,no,no,464.6
2018,11 aysen,urbano,si,Q1,media_ch_incompleta,mujer,42.0,No Sabe,41–45,no,si,464.6
2018,7 maule,urbano,si,Q4,media_tp_completa,hombre,66.0,No Sabe,66–70,si,si,1196.8
2018,7 maule,urbano,si,Q3,media_tp_completa,hombre,19.0,No Sabe,18–20,no,si,1196.8
2018,7 maule,urbano,si,Q3,media_ch_completa,mujer,30.0,No Sabe,26–30,si,si,1196.8
2018,7 maule,urbano,si,Q5,sup_universitaria_completa,hombre,34.0,No Sabe,31–35,si,si,1196.8
2018,15 arica_y_parinacota,urbano,si,Q1,media_tp_completa,hombre,49.0,No Sabe,46–50,si,si,746.6
2018,15 arica_y_parinacota,urbano,no,Q2,sup_tecnica_completa,hombre,63.0,Sólo Fija,61–65,no,no,746.6
2018,15 arica_y_parinacota,urbano,si,Q3,basica_completa,hombre,38.0,No Sabe,36–40,si,si,746.6
2018,15 arica_y_parinacota,urbano,si,Q3,media_tp_completa,hombre,41.0,No Sabe,41–45,si,si,746.6
2018,15 arica_y_parinacota,urbano,si,Q4,media_ch_incompleta,mujer,20.0,No Sabe,18–20,no,si,746.6
2018,7 maule,urbano,si,Q5,sup_universitaria_completa,hombre,70.0,No Sabe,66–70,si,si,1196.8
2018,7 maule,urbano,si,Q4,sup_universitaria_completa,hombre,42.0,No Sabe,41–45,si,si,1196.8
2018,7 maule,urbano,no,Q5,media_ch_completa,mujer,71.0,Ninguna,71–75,no,no,1196.8
2018,4 coquimbo,urbano,no,Q2,media_ch_incompleta,mujer,53.0,Sólo Fija,51–55,no,no,1018.4
2018,4 coquimbo,urbano,no,Q2,basica_incompleta,mujer,57.0,Sólo Fija,56–60,no,no,1018.4
2018,4 coquimbo,urbano,si,Q2,basica_completa,mujer,25.0,No Sabe,21–25,no,si,1018.4
2018,4 coquimbo,urbano,si,Q1,media_ch_completa,hombre,35.0,No Sabe,31–35,no,si,1018.4
2018,4 coquimbo,urbano,si,Q1,sup_tecnica_completa,mujer,40.0,No Sabe,36–40,no,si,1018.4
2018,4 coquimbo,urbano,si,Q1,basica_completa,mujer,62.0,No Sabe,61–65,no,si,1018.4
2018,4 coquimbo,urbano,si,Q1,media_ch_completa,hombre,53.0,No Sabe,51–55,si,si,1018.4
2018,4 coquimbo,urbano,si,Q1,media_ch_incompleta,mujer,50.0,No Sabe,46–50,no,si,1018.4
2018,4 coquimbo,urbano,no,Q3,media_ch_completa,hombre,28.0,Sólo Fija,26–30,no,no,1018.4
2018,6 ohiggins,urbano,si,Q1,basica_completa,mujer,23.0,No Sabe,21–25,no,si,1026.0
2018,6 ohiggins,urbano,si,Q5,sup_universitaria_completa,mujer,54.0,No Sabe,51–55,si,si,1026.0
2018,6 ohiggins,urbano,si,Q3,media_tp_incompleta,mujer,31.0,No Sabe,31–35,no,si,1026.0
2018,6 ohiggins,urbano,si,Q2,media_tp_completa,mujer,71.0,No Sabe,71–75,si,si,1026.0
2018,6 ohiggins,urbano,si,Q4,media_ch_completa,mujer,67.0,No Sabe,66–70,si,si,1026.0
2018,6 ohiggins,urbano,si,Q3,media_ch_completa,hombre,25.0,No Sabe,21–25,si,si,1026.0
2018,6 ohiggins,urbano,si,Q4,basica_completa,mujer,63.0,No Sabe,61–65,si,si,1026.0
2018,6 ohiggins,urbano,si,Q2,media_tp_completa,hombre,41.0,No Sabe,41–45,no,si,1026.0
2018,9 araucania,urbano,si,Q4,media_ch_completa,hombre,25.0,No Sabe,21–25,no,si,1079.1
2018,9 araucania,urbano,si,Q5,sup_universitaria_completa,mujer,24.0,No Sabe,21–25,si,si,1079.1
2018,9 araucania,urbano,si,Q4,sup_universitaria_incompleta,mujer,31.0,No Sabe,31–35,si,si,1079.1
2018,9 araucania,urbano,si,Q5,sup_universitaria_completa,mujer,30.0,No Sabe,26–30,si,si,1079.1
2018,9 araucania,urbano,si,Q3,sup_universitaria_incompleta,hombre,23.0,No Sabe,21–25,si,si,1079.1
2018,13 metropolitana,urbano,si,Q3,media_ch_completa,hombre,40.0,No Sabe,36–40,si,si,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_completa,hombre,40.0,No Sabe,36–40,si,si,4809.0
2018,13 metropolitana,urbano,si,Q2,sup_universitaria_incompleta,mujer,53.0,No Sabe,51–55,si,si,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_completa,mujer,34.0,No Sabe,31–35,si,si,4809.0
2018,13 metropolitana,urbano,si,Q4,sup_universitaria_completa,hombre,49.0,No Sabe,46–50,si,si,4809.0
2018,15 arica_y_parinacota,rural,si,Q3,sup_tecnica_completa,mujer,47.0,No Sabe,46–50,si,si,671.7
2018,15 arica_y_parinacota,rural,si,Q1,media_ch_completa,mujer,47.0,No Sabe,46–50,si,si,671.7
2018,15 arica_y_parinacota,rural,si,Q3,media_ch_incompleta,mujer,26.0,No Sabe,26–30,no,si,671.7
2018,15 arica_y_parinacota,rural,si,Q3,media_ch_completa,hombre,54.0,No Sabe,51–55,si,si,671.7
2018,15 arica_y_parinacota,rural,si,Q5,media_tp_completa,hombre,37.0,No Sabe,36–40,si,si,671.7
2018,15 arica_y_parinacota,rural,si,Q4,media_tp_completa,mujer,36.0,No Sabe,36–40,no,si,671.7
2018,15 arica_y_parinacota,rural,no,Q2,media_tp_completa,mujer,18.0,Sólo Fija,18–20,no,no,671.7
2018,15 arica_y_parinacota,rural,si,Q4,sup_universitaria_completa,hombre,46.0,No Sabe,46–50,si,si,671.7
2018,15 arica_y_parinacota,rural,no,Q4,sup_universitaria_completa,mujer,32.0,Sólo Fija,31–35,no,no,671.7
2018,13 metropolitana,urbano,si,Q4,media_ch_completa,mujer,42.0,No Sabe,41–45,no,si,4809.0
2018,13 metropolitana,urbano,no,Q5,media_ch_completa,hombre,77.0,Ninguna,76–80,no,no,4809.0
2018,7 maule,urbano,si,Q3,sup_universitaria_completa,mujer,36.0,No Sabe,36–40,si,si,1196.8
2018,7 maule,urbano,si,Q4,sup_universitaria_completa,hombre,23.0,No Sabe,21–25,si,si,1196.8
2018,8 biobio,urbano,si,Q5,sup_tecnica_incompleta,hombre,38.0,No Sabe,36–40,no,si,2108.8
2018,8 biobio,urbano,si,Q2,basica_incompleta,mujer,58.0,No Sabe,56–60,no,si,2108.8
2018,1 tarapaca,urbano,si,Q1,sup_universitaria_completa,hombre,69.0,No Sabe,66–70,si,si,1276.0
2018,1 tarapaca,urbano,si,Q1,media_ch_completa,hombre,27.0,No Sabe,26–30,no,si,1276.0
2018,1 tarapaca,urbano,si,Q2,media_ch_incompleta,hombre,62.0,No Sabe,61–65,no,si,1276.0
2018,1 tarapaca,urbano,si,Q1,basica_completa,mujer,55.0,No Sabe,51–55,si,si,1276.0
2018,1 tarapaca,urbano,si,Q2,media_ch_completa,hombre,58.0,No Sabe,56–60,si,si,1276.0
2018,1 tarapaca,urbano,si,Q4,media_ch_completa,hombre,53.0,No Sabe,51–55,si,si,1276.0
2018,14 los_rios,urbano,si,Q4,sup_universitaria_completa,hombre,42.0,No Sabe,41–45,si,si,1194.3
2018,14 los_rios,urbano,si,Q1,basica_completa,hombre,35.0,No Sabe,31–35,si,si,1194.3
2018,14 los_rios,urbano,no,Q1,basica_completa,hombre,68.0,Ninguna,66–70,no,no,1194.3
2018,14 los_rios,urbano,si,Q1,media_ch_incompleta,mujer,18.0,No Sabe,18–20,si,si,1194.3
2018,14 los_rios,urbano,no,Q1,basica_completa,mujer,67.0,Ninguna,66–70,no,no,1194.3
2018,14 los_rios,rural,no,Q1,basica_completa,hombre,69.0,Ninguna,66–70,no,no,4540.0
2018,14 los_rios,rural,si,Q1,media_ch_completa,mujer,37.0,No Sabe,36–40,si,si,4540.0
2018,14 los_rios,rural,si,Q4,media_tp_completa,mujer,47.0,No Sabe,46–50,no,si,4540.0
2018,14 los_rios,rural,si,Q3,sup_tecnica_completa,mujer,51.0,No Sabe,51–55,si,si,4540.0
2018,14 los_rios,rural,si,Q5,media_tp_completa,mujer,40.0,No Sabe,36–40,no,si,4540.0
2018,14 los_rios,urbano,si,Q3,media_tp_completa,hombre,38.0,No Sabe,36–40,no,si,1194.3
2018,14 los_rios,urbano,si,Q1,media_tp_completa,mujer,22.0,No Sabe,21–25,si,si,1194.3
2018,14 los_rios,urbano,si,Q2,basica_incompleta,hombre,22.0,No Sabe,21–25,si,si,1194.3
2018,14 los_rios,urbano,si,Q5,media_tp_completa,hombre,27.0,No Sabe,26–30,no,si,1194.3
2018,14 los_rios,urbano,si,Q5,media_ch_incompleta,hombre,29.0,No Sabe,26–30,no,si,1194.3
2018,14 los_rios,urbano,no,Q5,sup_universitaria_completa,hombre,65.0,Ninguna,61–65,no,no,1194.3
2018,14 los_rios,urbano,si,Q5,media_ch_completa,hombre,42.0,No Sabe,41–45,no,si,1194.3
2018,14 los_rios,urbano,si,Q1,media_tp_completa,mujer,29.0,No Sabe,26–30,si,si,1194.3
2018,14 los_rios,urbano,si,Q1,media_tp_completa,hombre,31.0,No Sabe,31–35,si,si,1194.3
2018,14 los_rios,urbano,si,Q5,sup_tecnica_completa,hombre,26.0,No Sabe,26–30,no,si,1194.3
2018,6 ohiggins,urbano,si,Q3,sup_tecnica_completa,mujer,43.0,No Sabe,41–45,si,si,1026.0
2018,6 ohiggins,urbano,si,Q1,media_ch_incompleta,mujer,20.0,No Sabe,18–20,si,si,1026.0
2018,9 araucania,urbano,si,Q3,media_ch_completa,hombre,28.0,No Sabe,26–30,si,si,1079.1
2018,9 araucania,urbano,si,Q5,sup_universitaria_incompleta,hombre,46.0,No Sabe,46–50,si,si,1079.1
2018,9 araucania,urbano,si,Q4,sup_universitaria_completa,mujer,45.0,No Sabe,41–45,si,si,1079.1
2018,8 biobio,rural,si,Q2,media_ch_incompleta,mujer,57.0,No Sabe,56–60,si,no,2540.0
2018,8 biobio,rural,no,Q2,media_ch_incompleta,hombre,59.0,Ninguna,56–60,no,no,2540.0
2018,8 biobio,rural,no,Q4,sup_tecnica_completa,mujer,61.0,Ninguna,61–65,no,no,2540.0
2018,8 biobio,rural,no,Q1,basica_incompleta,mujer,44.0,Ninguna,41–45,no,no,2540.0
2018,8 biobio,rural,no,Q2,basica_incompleta,hombre,54.0,Ninguna,51–55,no,no,2540.0
2018,8 biobio,rural,si,Q4,media_ch_completa,hombre,52.0,No Sabe,51–55,si,no,2540.0
2018,8 biobio,rural,si,Q1,media_ch_completa,hombre,36.0,No Sabe,36–40,si,si,2540.0
2018,8 biobio,rural,si,Q3,media_ch_completa,hombre,49.0,No Sabe,46–50,no,si,2540.0
2018,8 biobio,rural,no,Q2,basica_completa,hombre,67.0,Ninguna,66–70,no,no,2540.0
2018,8 biobio,rural,no,Q5,media_ch_completa,hombre,54.0,Ninguna,51–55,no,no,2540.0
2018,4 coquimbo,urbano,no,Q4,media_ch_incompleta,mujer,87.0,Ninguna,76+,no,no,1018.4
2018,4 coquimbo,urbano,si,Q3,sup_tecnica_completa,mujer,23.0,No Sabe,21–25,si,si,1018.4
2018,4 coquimbo,urbano,si,Q1,sup_tecnica_incompleta,mujer,29.0,No Sabe,26–30,si,no,1018.4
2018,4 coquimbo,urbano,si,Q5,sup_universitaria_incompleta,hombre,60.0,No Sabe,56–60,si,si,1018.4
2018,4 coquimbo,rural,no,Q3,basica_incompleta,mujer,72.0,Ninguna,71–75,no,no,1023.5
2018,4 coquimbo,rural,si,Q1,basica_incompleta,mujer,50.0,No Sabe,46–50,no,si,1023.5
2018,4 coquimbo,rural,si,Q2,media_ch_incompleta,mujer,42.0,No Sabe,41–45,no,si,1023.5
2018,4 coquimbo,rural,si,Q5,sup_tecnica_completa,hombre,55.0,No Sabe,51–55,si,si,1023.5
2018,4 coquimbo,rural,si,Q5,sup_tecnica_completa,hombre,52.0,No Sabe,51–55,si,si,1023.5
2018,4 coquimbo,rural,si,Q2,media_ch_completa,mujer,39.0,No Sabe,36–40,no,si,1023.5
2018,4 coquimbo,rural,si,Q3,basica_incompleta,mujer,34.0,No Sabe,31–35,no,si,1023.5
2018,4 coquimbo,urbano,si,Q3,sup_tecnica_incompleta,hombre,19.0,No Sabe,18–20,si,si,1018.4
2018,4 coquimbo,urbano,si,Q5,basica_completa,mujer,46.0,No Sabe,46–50,no,si,1018.4
2018,4 coquimbo,urbano,si,Q2,sup_tecnica_completa,mujer,40.0,No Sabe,36–40,si,si,1018.4
2018,4 coquimbo,urbano,si,Q5,sup_tecnica_completa,hombre,44.0,No Sabe,41–45,si,si,1018.4
2018,4 coquimbo,urbano,si,Q2,media_ch_completa,mujer,32.0,No Sabe,31–35,si,si,1018.4
2018,4 coquimbo,urbano,si,Q4,sup_universitaria_incompleta,hombre,35.0,No Sabe,31–35,si,si,1018.4
2018,4 coquimbo,urbano,si,Q5,sup_universitaria_completa,hombre,24.0,No Sabe,21–25,si,si,1018.4
2018,4 coquimbo,urbano,si,Q5,sup_universitaria_incompleta,hombre,23.0,No Sabe,21–25,si,si,1018.4
2018,4 coquimbo,urbano,si,Q4,sup_tecnica_completa,hombre,33.0,No Sabe,31–35,si,si,1018.4
2018,1 tarapaca,urbano,si,Q5,sup_universitaria_completa,hombre,37.0,No Sabe,36–40,si,si,1276.0
2018,1 tarapaca,urbano,si,Q3,media_tp_completa,hombre,58.0,No Sabe,56–60,si,si,1276.0
2018,7 maule,urbano,si,Q5,basica_completa,mujer,27.0,No Sabe,26–30,si,si,1196.8
2018,9 araucania,urbano,si,Q5,sup_universitaria_completa,hombre,31.0,No Sabe,31–35,si,si,1079.1
2018,9 araucania,urbano,si,Q5,sup_universitaria_completa,mujer,45.0,No Sabe,41–45,si,si,1079.1
2018,9 araucania,urbano,si,Q4,sup_tecnica_completa,mujer,53.0,No Sabe,51–55,no,si,1079.1
2018,9 araucania,urbano,si,Q4,sup_universitaria_incompleta,mujer,44.0,No Sabe,41–45,si,si,1079.1
2018,1 tarapaca,urbano,si,Q4,sup_universitaria_completa,mujer,42.0,No Sabe,41–45,si,si,1276.0
2018,1 tarapaca,urbano,si,Q4,media_ch_completa,mujer,52.0,No Sabe,51–55,si,si,1276.0
2018,1 tarapaca,urbano,si,Q5,media_tp_completa,hombre,30.0,No Sabe,26–30,si,si,1276.0
2018,9 araucania,urbano,si,Q2,basica_completa,hombre,28.0,No Sabe,26–30,no,si,1079.1
2018,9 araucania,urbano,si,Q5,media_ch_incompleta,mujer,45.0,No Sabe,41–45,no,si,1079.1
2018,9 araucania,urbano,no,Q2,basica_completa,mujer,67.0,Ninguna,66–70,no,no,1079.1
2018,9 araucania,urbano,si,Q3,media_tp_completa,hombre,27.0,No Sabe,26–30,si,si,1079.1
2018,9 araucania,urbano,si,Q1,media_ch_completa,mujer,41.0,No Sabe,41–45,si,si,1079.1
2018,9 araucania,urbano,si,Q1,media_ch_completa,hombre,66.0,No Sabe,66–70,si,si,1079.1
2018,9 araucania,urbano,si,Q2,basica_completa,mujer,70.0,No Sabe,66–70,no,si,1079.1
2018,9 araucania,urbano,no,Q3,sin_educacion_formal,mujer,78.0,Ninguna,76–80,no,no,1079.1
2018,9 araucania,urbano,si,Q1,media_tp_completa,mujer,41.0,No Sabe,41–45,si,si,1079.1
2018,10 los_lagos,urbano,si,Q3,media_tp_completa,mujer,55.0,No Sabe,51–55,si,si,916.2
2018,10 los_lagos,urbano,si,Q1,media_tp_incompleta,mujer,46.0,No Sabe,46–50,no,si,916.2
2018,4 coquimbo,urbano,si,Q4,sup_universitaria_completa,hombre,38.0,No Sabe,36–40,no,si,1018.4
2018,4 coquimbo,urbano,si,Q1,basica_completa,hombre,29.0,No Sabe,26–30,si,si,1018.4
2018,4 coquimbo,urbano,si,Q1,media_tp_completa,mujer,41.0,No Sabe,41–45,no,si,1018.4
2018,4 coquimbo,urbano,si,Q3,sup_tecnica_incompleta,hombre,41.0,No Sabe,41–45,si,si,1018.4
2018,4 coquimbo,urbano,si,Q2,basica_completa,mujer,22.0,No Sabe,21–25,si,si,1018.4
2018,4 coquimbo,urbano,si,Q2,media_ch_incompleta,mujer,52.0,No Sabe,51–55,si,si,1018.4
2018,7 maule,urbano,si,Q5,sup_universitaria_completa,hombre,42.0,No Sabe,41–45,si,si,1196.8
2018,7 maule,urbano,si,Q5,sup_universitaria_completa,hombre,64.0,No Sabe,61–65,si,si,1196.8
2018,7 maule,urbano,si,Q4,media_ch_completa,hombre,19.0,No Sabe,18–20,si,si,1196.8
2018,7 maule,urbano,si,Q2,media_ch_incompleta,hombre,37.0,No Sabe,36–40,no,si,1196.8
2018,1 tarapaca,urbano,si,Q2,sin_educacion_formal,hombre,47.0,No Sabe,46–50,si,no,1276.0
2018,1 tarapaca,urbano,si,Q3,media_tp_incompleta,mujer,50.0,No Sabe,46–50,no,si,1276.0
2018,1 tarapaca,urbano,si,Q3,media_tp_completa,mujer,54.0,No Sabe,51–55,no,si,1276.0
2018,1 tarapaca,urbano,si,Q5,media_tp_completa,hombre,40.0,No Sabe,36–40,si,si,1276.0
2018,8 biobio,urbano,si,Q5,sup_universitaria_completa,mujer,36.0,No Sabe,36–40,si,si,2108.8
2018,10 los_lagos,urbano,no,Q2,media_ch_incompleta,mujer,52.0,Sólo Fija,51–55,no,no,916.2
2018,10 los_lagos,urbano,no,Q2,sin_educacion_formal,mujer,62.0,Ninguna,61–65,no,no,916.2
2018,10 los_lagos,urbano,si,Q2,basica_completa,mujer,49.0,No Sabe,46–50,si,si,916.2
2018,15 arica_y_parinacota,urbano,si,Q2,media_ch_incompleta,mujer,35.0,No Sabe,31–35,si,si,746.6
2018,4 coquimbo,urbano,si,Q5,sup_universitaria_completa,mujer,63.0,No Sabe,61–65,si,si,1018.4
2018,4 coquimbo,urbano,si,Q1,sup_universitaria_completa,mujer,19.0,No Sabe,18–20,si,si,1018.4
2018,7 maule,urbano,si,Q4,sup_universitaria_completa,hombre,24.0,No Sabe,21–25,si,si,1196.8
2018,7 maule,urbano,si,Q4,sup_tecnica_completa,hombre,20.0,No Sabe,18–20,si,si,1196.8
2018,7 maule,urbano,si,Q5,sup_universitaria_completa,hombre,31.0,No Sabe,31–35,si,si,1196.8
2018,7 maule,urbano,si,Q4,sup_universitaria_completa,hombre,18.0,No Sabe,18–20,si,si,1196.8
2018,7 maule,urbano,si,Q5,media_tp_completa,hombre,30.0,No Sabe,26–30,si,si,1196.8
2018,1 tarapaca,urbano,si,Q2,media_tp_completa,mujer,45.0,No Sabe,41–45,si,si,1276.0
2018,9 araucania,rural,si,Q2,basica_completa,mujer,61.0,No Sabe,61–65,si,si,2051.8
2018,9 araucania,rural,no,Q1,basica_incompleta,hombre,69.0,Ninguna,66–70,no,no,2051.8
2018,9 araucania,rural,si,Q1,basica_completa,mujer,21.0,No Sabe,21–25,no,si,2051.8
2018,9 araucania,urbano,si,Q1,basica_completa,mujer,51.0,No Sabe,51–55,no,si,1079.1
2018,9 araucania,urbano,si,Q2,media_tp_completa,mujer,48.0,No Sabe,46–50,si,si,1079.1
2018,9 araucania,rural,si,Q2,media_tp_completa,hombre,31.0,No Sabe,31–35,no,si,2051.8
2018,4 coquimbo,urbano,si,Q4,media_ch_incompleta,hombre,61.0,No Sabe,61–65,no,si,1018.4
2018,4 coquimbo,urbano,si,Q2,media_ch_completa,mujer,55.0,No Sabe,51–55,no,si,1018.4
2018,4 coquimbo,urbano,si,Q3,media_ch_completa,mujer,41.0,No Sabe,41–45,si,si,1018.4
2018,3 atacama,urbano,si,Q2,media_ch_incompleta,hombre,29.0,No Sabe,26–30,no,si,1172.1
2018,3 atacama,urbano,si,Q4,media_ch_completa,hombre,19.0,No Sabe,18–20,si,si,1172.1
2018,3 atacama,urbano,si,Q3,media_tp_completa,hombre,23.0,No Sabe,21–25,si,si,1172.1
2018,7 maule,urbano,si,Q3,sup_universitaria_completa,mujer,35.0,No Sabe,31–35,si,si,1196.8
2018,7 maule,urbano,si,Q3,media_tp_completa,hombre,28.0,No Sabe,26–30,si,si,1196.8
2018,13 metropolitana,urbano,si,Q1,media_tp_completa,mujer,32.0,No Sabe,31–35,si,si,4809.0
2018,9 araucania,rural,si,Q1,sup_universitaria_incompleta,hombre,22.0,No Sabe,21–25,si,si,2051.8
2018,9 araucania,rural,no,Q3,basica_incompleta,mujer,59.0,Ninguna,56–60,no,no,2051.8
2018,9 araucania,rural,si,Q3,basica_completa,mujer,73.0,No Sabe,71–75,si,si,2051.8
2018,9 araucania,rural,si,Q2,basica_incompleta,mujer,64.0,No Sabe,61–65,no,si,2051.8
2018,9 araucania,rural,si,Q4,media_ch_completa,hombre,70.0,No Sabe,66–70,no,si,2051.8
2018,13 metropolitana,urbano,si,Q2,media_tp_completa,mujer,21.0,No Sabe,21–25,si,si,4809.0
2018,13 metropolitana,urbano,si,Q5,sup_tecnica_completa,hombre,48.0,No Sabe,46–50,no,si,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_completa,mujer,40.0,No Sabe,36–40,si,si,4809.0
2018,13 metropolitana,urbano,si,Q2,media_ch_completa,hombre,23.0,No Sabe,21–25,no,si,4809.0
2018,13 metropolitana,urbano,si,Q1,media_ch_completa,mujer,18.0,No Sabe,18–20,si,si,4809.0
2018,6 ohiggins,urbano,si,Q5,media_ch_completa,hombre,21.0,No Sabe,21–25,si,si,1026.0
2018,6 ohiggins,urbano,si,Q5,sup_tecnica_completa,hombre,73.0,No Sabe,71–75,no,si,1026.0
2018,6 ohiggins,urbano,si,Q5,sup_universitaria_completa,mujer,71.0,No Sabe,71–75,si,si,1026.0
2018,6 ohiggins,urbano,si,Q4,sup_universitaria_completa,mujer,28.0,No Sabe,26–30,si,si,1026.0
2018,6 ohiggins,urbano,si,Q1,sup_universitaria_completa,mujer,48.0,No Sabe,46–50,si,si,1026.0
2018,7 maule,urbano,si,Q1,basica_incompleta,hombre,18.0,No Sabe,18–20,si,si,1196.8
2018,7 maule,urbano,si,Q1,media_tp_completa,hombre,23.0,No Sabe,21–25,si,si,1196.8
2018,7 maule,urbano,si,Q2,media_tp_completa,mujer,45.0,No Sabe,41–45,no,si,1196.8
2018,7 maule,urbano,si,Q4,media_tp_completa,mujer,31.0,No Sabe,31–35,si,si,1196.8
2018,7 maule,urbano,si,Q2,basica_completa,mujer,77.0,No Sabe,76–80,si,si,1196.8
2018,9 araucania,rural,no,Q3,basica_completa,hombre,62.0,Ninguna,61–65,no,no,2051.8
2018,9 araucania,rural,no,Q1,basica_incompleta,hombre,82.0,Ninguna,76+,no,no,2051.8
2018,9 araucania,rural,si,Q1,basica_completa,mujer,24.0,No Sabe,21–25,no,si,2051.8
2018,9 araucania,urbano,si,Q3,media_ch_completa,hombre,47.0,No Sabe,46–50,si,si,1079.1
2018,9 araucania,rural,si,Q1,basica_incompleta,mujer,45.0,No Sabe,41–45,no,si,2051.8
2018,9 araucania,rural,si,Q3,media_ch_incompleta,hombre,45.0,No Sabe,41–45,no,si,2051.8
2018,9 araucania,rural,si,Q1,media_tp_completa,hombre,47.0,No Sabe,46–50,no,si,2051.8
2018,9 araucania,rural,no,Q2,basica_incompleta,mujer,70.0,Ninguna,66–70,no,no,2051.8
2018,9 araucania,rural,no,Q2,basica_completa,hombre,64.0,Ninguna,61–65,no,no,2051.8
2018,1 tarapaca,urbano,si,Q1,basica_completa,mujer,42.0,No Sabe,41–45,si,si,1276.0
2018,1 tarapaca,urbano,si,Q1,media_tp_completa,mujer,37.0,No Sabe,36–40,si,si,1276.0
2018,1 tarapaca,urbano,no,Q3,media_ch_incompleta,hombre,62.0,Ninguna,61–65,no,no,1276.0
2018,1 tarapaca,urbano,si,Q2,basica_incompleta,hombre,65.0,No Sabe,61–65,si,si,1276.0
2018,9 araucania,rural,si,Q1,media_ch_completa,mujer,46.0,No Sabe,46–50,no,si,2051.8
2018,9 araucania,rural,si,Q1,basica_completa,mujer,39.0,No Sabe,36–40,no,si,2051.8
2018,9 araucania,rural,si,Q1,media_ch_completa,mujer,60.0,No Sabe,56–60,no,si,2051.8
2018,9 araucania,rural,si,Q3,sup_universitaria_completa,hombre,39.0,No Sabe,36–40,si,si,2051.8
2018,13 metropolitana,urbano,no,Q1,basica_incompleta,hombre,66.0,Ninguna,66–70,no,no,4809.0
2018,13 metropolitana,urbano,no,Q5,media_ch_incompleta,mujer,45.0,Ninguna,41–45,no,no,4809.0
2018,13 metropolitana,urbano,si,Q4,media_ch_completa,mujer,22.0,No Sabe,21–25,no,si,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_completa,hombre,21.0,No Sabe,21–25,no,si,4809.0
2018,13 metropolitana,urbano,si,Q2,basica_incompleta,mujer,38.0,No Sabe,36–40,no,si,4809.0
2018,13 metropolitana,urbano,no,Q1,basica_incompleta,mujer,87.0,Ninguna,76+,no,no,4809.0
2018,13 metropolitana,urbano,si,Q3,media_ch_incompleta,hombre,56.0,No Sabe,56–60,no,si,4809.0
2018,13 metropolitana,urbano,si,Q4,sup_tecnica_incompleta,hombre,23.0,No Sabe,21–25,si,si,4809.0
2018,13 metropolitana,urbano,si,Q4,media_ch_incompleta,hombre,27.0,No Sabe,26–30,no,si,4809.0
2018,10 los_lagos,rural,si,Q1,basica_incompleta,hombre,69.0,No Sabe,66–70,no,si,1975.5
2018,10 los_lagos,rural,si,Q1,basica_completa,mujer,44.0,No Sabe,41–45,no,si,1975.5
2018,10 los_lagos,rural,no,Q1,basica_incompleta,hombre,42.0,Ninguna,41–45,no,no,1975.5
2018,10 los_lagos,rural,si,Q2,media_tp_completa,mujer,38.0,No Sabe,36–40,si,si,1975.5
2018,10 los_lagos,rural,si,Q2,basica_completa,mujer,47.0,No Sabe,46–50,si,si,1975.5
2018,10 los_lagos,rural,si,Q1,media_tp_completa,hombre,44.0,No Sabe,41–45,si,si,1975.5
2018,3 atacama,urbano,si,Q4,media_ch_completa,hombre,27.0,No Sabe,26–30,si,si,1172.1
